Income,Age,Dependents,Rent,Loan_Repayment,Insurance,Groceries,Transport,Eating_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Savings,Potential_Savings_Groceries,Potential_Savings_Transport,Potential_Savings_Eating_Out,Potential_Savings_Entertainment,Potential_Savings_Utilities,Potential_Savings_Healthcare,Potential_Savings_Education,Potential_Savings_Miscellaneous,City Tier,Occupation_Retired,Occupation_Self_Employed,Occupation_Student
15508.84022,25,2,4652.652066,0.0,345.837639,1748.06798,985.9019751,669.1548734,642.825048,853.9925924,710.7032904,1266.756812,258.1058156,3374.842128,135.738126,178.8945396,46.31519439,180.2424478,51.93317627,15.8739511,0.705590046,59.70767603,0,0,0,0
24190.6092,33,1,4838.121839,3871.5559,886.3858375,2781.498217,1769.846913,899.9686894,524.0566765,1208.796833,972.9691816,2036.189983,555.0052328,3846.213894,204.2647275,225.8624264,129.8659374,128.0454891,109.6645541,33.75190623,12.91235945,73.27675387,1,0,0,0
18761.4001,39,4,3752.28002,3201.905664,723.0262633,2553.371945,1374.042027,825.2553124,852.0172212,800.933598,618.991295,1601.003449,239.889598,2218.683708,500.8576033,353.4836419,186.247762,152.8415849,207.3093127,19.9456398,13.77540002,14.63808087,1,0,0,1
31899.28734,34,4,6379.857468,0.0,1288.219103,3806.88958,1712.324447,670.3924998,764.1811135,1625.460134,1245.510168,1726.983893,511.0529909,12168.41594,1088.783153,482.4488681,191.8384922,133.5751002,146.6223417,0.329886223,50.35988792,137.8163851,1,0,1,0
24691.82462,62,3,4938.364924,0.0,649.4645321,2735.562905,1386.483461,1118.770703,516.5579228,1944.156084,740.9245057,1695.623081,556.0635025,8409.853,363.6937739,192.737142,327.4004914,49.12604238,405.3414896,21.58222715,0.432016992,49.66556371,1,1,0,0
32897.25683,47,3,9869.177049,0.0,1181.326177,4247.370414,1684.802539,985.3861661,710.9515731,1587.398442,1073.221059,3115.516651,535.9134485,7906.193311,1190.576966,447.5920704,250.6281081,193.6976166,359.3793741,30.21407914,62.86149903,147.3103664,0,0,0,0
26526.6625,29,4,5305.332501,4293.134935,1020.09847,2820.768384,1341.621142,568.0764553,902.1449696,2062.385683,1314.350657,1517.551004,349.5018063,5031.696496,766.5366087,332.4775752,156.049544,65.68402108,201.5290591,33.21269256,19.54414375,29.56561121,1,0,0,1
12591.95904,52,4,3777.587713,0.0,391.7076445,1479.39984,691.6595353,487.9418863,275.1043283,972.6666859,557.5401805,1051.063218,286.9730461,2620.314965,215.0692708,133.5630345,80.50862737,62.48223013,253.2210969,2.176169587,7.695403173,20.88258882,0,1,0,0
3237.589385,59,4,647.5178769,0.0,158.6130817,425.0174124,186.913437,131.098652,122.0311982,257.8403479,114.1569717,302.0794126,43.718996,848.6019982,109.3938583,27.7581055,22.777125,33.7072286,73.30399916,4.255858102,0.884684355,4.178995682,1,1,0,0
27979.68379,24,1,5595.936757,4088.896067,618.4440065,2867.170971,2083.948491,940.1667489,1221.106795,1743.995325,989.2749441,1898.020339,382.3135197,5550.409824,495.1133866,471.3486688,166.8993185,85.54804525,296.4972103,30.20515404,66.00752394,55.47379072,1,0,1,0
10075.46272,56,3,1511.319409,0.0,395.5405001,1395.707857,673.4056867,278.5779657,486.8555921,665.5266695,395.1171427,938.7205936,134.3282119,3200.363097,317.952524,61.80046841,67.19642902,101.0423673,113.8875375,10.45056622,45.69517887,11.73868974,2,0,0,0
41306.55961,37,0,8261.311923,3809.804563,1055.469512,5089.216257,2855.515388,1178.676325,1054.868906,3267.367998,1393.683554,0.0,871.1193252,12469.52586,874.1761193,414.9208441,343.9917684,234.7637605,417.7875771,36.15687313,0.0,85.48358792,1,0,1,0
17401.98403,45,3,2610.297604,0.0,783.0476897,2257.458375,1391.62875,785.0612436,466.4498806,901.9949165,593.7808801,1325.642548,512.5626672,5774.059474,358.5985479,147.0858148,211.4860142,46.18288341,140.0504419,27.476014,53.48055347,41.94586677,2,0,0,1
22334.99586,31,4,3350.249379,0.0,875.3022607,2600.317978,1385.361105,985.7591585,900.3637717,1575.935173,890.0334191,1385.054782,320.6332676,8065.985567,758.4541812,130.5774134,99.90929573,229.6284469,418.676248,40.26450596,51.39662907,43.30557142,2,0,0,1
5892.690517,24,1,1178.538103,0.0,252.0605235,748.6076702,307.6388814,141.6664205,159.0401972,306.3880883,184.9134913,320.2094355,132.3705059,2161.257199,71.91399951,39.78427342,19.8652525,47.0598522,65.59229271,7.257329589,0.905026908,35.49158533,1,0,0,1
13736.50586,22,3,4120.951757,0.0,277.7459931,1496.984161,716.2985745,438.0149008,486.2625438,1087.958794,616.1071918,888.2715513,356.2113814,3251.699007,431.8367322,39.2339557,84.10141729,90.7736482,323.926573,11.8743817,11.20561656,31.81080866,0,0,0,1
22814.61359,35,4,4562.922718,2516.645041,1022.810636,3174.891732,1653.324344,644.7291383,716.947128,1611.244564,881.1080005,1410.321451,308.2590503,4311.409787,508.841967,424.9625142,184.9997359,192.6347511,141.9974202,1.754854399,49.67834247,29.19793742,1,0,0,1
30593.30266,59,1,6118.660531,0.0,639.5259193,4311.798299,2237.644114,660.6324653,641.7361735,2269.606406,1291.748265,2827.823112,632.9519396,8961.175432,498.0470705,257.2217627,119.2653673,58.20152165,487.7438779,42.42495721,29.5812584,85.12543697,1,0,0,0
13888.51937,27,2,2777.703874,0.0,572.333032,1727.231865,786.8670473,288.6897588,360.3815107,897.1445098,579.1012909,705.2378802,305.5080852,4888.320515,429.2647599,193.5703834,54.3614339,72.62429228,177.8467839,17.89836102,25.3613709,54.22230166,1,0,0,0
18070.58519,18,2,5421.175558,0.0,877.1285322,2442.87603,1075.31445,688.8809006,741.820685,1066.197245,624.8705079,1638.002559,222.2297926,3272.088934,421.8184729,183.21528,128.7841612,196.1939425,123.4280336,22.04899429,3.135634187,63.14800593,0,1,0,0
4932.358629,37,0,986.4717259,0.0,171.7363698,526.414797,251.9269718,188.8728433,108.2342045,284.4808564,171.0425147,0.0,54.91329268,2188.265053,73.51489172,59.55743573,47.92141131,16.07032301,14.50949812,7.503885487,0.0,15.84463343,1,1,0,0
13313.67138,19,4,3994.101414,2520.219207,529.6547322,1535.555635,1035.037086,580.2746352,543.489852,1062.982329,467.509468,1306.236093,374.7583786,636.1474501,191.6239231,192.9231868,112.1397575,62.82295986,270.0686604,14.27278544,63.02263676,93.46556229,0,0,0,0
25000.35315,43,4,7500.105946,2070.441437,821.0138961,3266.145853,1492.792795,1118.454752,754.1706988,1208.1669,861.8217262,2268.284431,633.4445772,3005.510142,709.1463932,108.7993471,290.1906565,48.31967751,252.033708,27.76948293,68.99159439,49.40339908,0,1,0,0
13914.27011,42,2,2087.140516,0.0,396.0456546,1599.183028,928.8078028,446.8444789,431.3176204,807.1740973,522.0501003,1240.22724,204.6802416,5250.799328,331.8016205,52.79228597,80.82516117,23.95669899,220.1510854,22.95466289,10.50176103,32.13522643,2,0,0,1
7367.774968,51,0,1473.554994,1238.553177,170.8433545,1087.93343,545.2171372,364.2295689,192.525252,442.7212864,270.7555148,0.0,159.7868653,1421.654388,208.830316,70.60028031,54.90640302,16.61736801,62.80291874,6.127187355,0.0,12.46009828,1,1,0,0
25353.36084,58,4,5070.672167,0.0,1170.408529,2648.47106,1663.863858,790.0396553,906.4086562,1736.018297,1074.369602,2385.915262,639.1438468,7268.049903,509.221434,287.3872624,125.1131767,68.53686653,124.6645541,23.12218098,35.66451839,87.00328857,1,0,0,1
23204.21256,18,0,4640.842512,4402.966585,1148.500576,3214.840171,1174.49664,1041.441519,1069.831557,1120.752345,735.2418674,0.0,293.3380508,4361.960739,193.7624361,315.9200012,298.9562315,215.3396853,190.9446989,4.630022158,0.0,66.26098308,1,1,0,0
21987.37421,48,1,4397.474841,0.0,1063.744157,3160.399725,1426.255668,993.5709553,1065.227226,974.2882481,819.2977846,2073.478772,573.5627538,5440.074076,902.061303,89.09103275,95.94990399,295.8489526,270.9181023,35.6752707,66.08441898,126.3526412,1,0,1,0
23540.52034,19,3,4708.104067,3963.087364,676.9409631,3246.775454,1610.847953,967.1234064,984.2726783,1377.223173,974.1819947,1833.504117,585.5886116,2612.870554,557.1118973,237.8100371,258.2242464,187.282683,287.7731632,47.2752112,46.73370281,55.70283905,1,0,0,0
18350.53193,53,1,5505.159579,0.0,888.3252195,2402.725199,1377.322209,464.5883626,670.55942,1256.487724,756.8265329,1823.065384,464.7530124,2740.719288,282.442358,113.8745575,55.90999587,81.67733415,210.1769965,29.89920655,9.295640256,135.8054648,0,0,0,1
12164.43234,64,3,2432.886468,0.0,484.8313236,1539.482119,866.3613274,464.6370695,474.7019789,623.5844304,564.9396302,1013.954256,150.9959079,3548.057829,420.9667329,76.97248377,137.6269887,114.104021,141.7303879,12.47642241,18.82281171,43.03131749,1,1,0,0
16826.80545,29,2,5048.041635,1155.627924,374.4305217,2458.966777,1038.38077,348.7584088,495.5382754,1187.533416,777.7007908,1622.426008,457.6089388,1861.791985,423.3217113,65.11404603,76.43990786,38.2136792,327.0230233,3.311035806,74.78092514,25.59456921,0,0,1,0
35027.49752,63,2,7005.499503,0.0,1475.870785,4727.288212,1888.165337,950.2914475,1429.968026,2067.674629,1565.066458,3215.225031,559.842401,10142.60569,1392.789986,240.0365149,128.198266,82.53433749,178.5561633,43.39164262,85.29976255,51.8556189,1,0,1,0
19389.00313,21,0,3877.800627,0.0,715.9389758,1967.289675,1495.825236,817.5204574,580.8992779,1447.181581,586.2421104,0.0,266.3052593,7633.999935,374.8984966,375.6538001,223.2591821,72.53849996,90.64347262,3.173642402,0.0,23.24534557,1,0,1,0
9270.736623,22,1,1854.147325,0.0,211.3908902,1070.116824,721.9570047,195.2687281,314.9789238,559.927023,384.3741521,531.1925138,234.547856,3192.835383,89.72421201,67.31278783,52.88421842,59.40618521,111.948305,2.930497388,9.492075853,40.2581435,1,1,0,0
12442.06971,61,2,3732.620912,0.0,413.549137,1293.082423,814.059383,474.343932,590.8991476,779.4004731,460.1382512,1035.303268,351.7529978,2496.919782,99.9358338,77.59305203,47.80196782,93.58812855,132.5281322,16.30846986,28.45307844,72.85733061,0,0,0,0
17535.51971,57,1,3507.103942,0.0,359.4982027,2376.750171,1052.67974,538.9403981,653.817956,926.7274555,537.8682231,1335.188041,468.0534669,5778.892114,204.7543315,78.68651082,143.4262919,109.4342136,110.5463094,2.854532399,53.66346839,33.71965707,1,1,0,0
26368.47149,53,0,5273.694298,0.0,1183.225349,3097.576322,1618.956843,808.0677686,785.7858158,1636.447948,799.9390148,0.0,613.841848,10550.93628,647.5335186,334.4768184,213.4525718,120.054918,315.1170813,30.26079647,0.0,167.8717228,1,0,0,0
12649.50705,35,0,3794.852115,0.0,426.6668717,1825.219936,883.5339269,299.6397141,446.2177932,783.8911547,524.22935,0.0,150.8696974,3514.386491,501.8464977,229.632686,69.0855714,93.46676288,74.9508566,23.55901319,0.0,43.1093623,0,1,0,0
13319.96617,48,4,1997.994925,1774.073489,514.0008268,1928.683154,879.2301634,508.2004273,455.9563447,752.0215532,410.7759894,895.5534693,241.9056314,2961.570193,276.1727996,219.9377002,60.65283145,92.9647909,135.9785642,16.45904407,38.61386936,63.85460226,2,1,0,0
18573.85879,63,0,5572.157637,0.0,387.0049157,2558.273657,1078.381488,909.6696008,696.3153459,975.6887961,577.9975896,0.0,276.5599184,5541.809841,374.448388,254.1872086,63.41351131,199.7139388,102.2436981,18.60136079,0.0,40.55613428,0,1,0,0
15282.60935,59,1,2292.391402,0.0,430.683759,2207.821072,793.6574748,501.426873,703.1520581,815.815564,545.1046653,1365.084835,425.9341571,5201.537486,213.4666125,236.5856839,115.8239715,144.4661489,131.5366568,11.20815463,53.23678778,111.8003209,2,0,0,0
11792.09973,36,2,2358.419947,0.0,401.9353497,1261.475815,714.6547833,487.9492971,286.6848997,721.2773142,366.3218878,1131.361921,282.1912653,3779.827254,162.8548328,39.65483401,128.8448917,64.06198804,123.4673273,17.29484595,24.96608494,28.21754902,1,0,0,1
25938.00659,59,1,5187.601318,0.0,564.6249601,3262.23294,1705.36341,927.4723692,704.5781627,1178.125531,1172.218622,2445.644253,297.1895433,8492.955482,818.0142772,145.870007,150.3002243,132.9455138,222.8892063,13.59336931,28.89083999,62.76471238,1,0,1,0
30891.47658,43,0,6178.295315,0.0,983.8328881,3540.854866,1798.284241,1110.188102,1515.95426,1480.452721,1162.004131,0.0,767.9461431,12353.66391,196.271311,306.5778792,243.6560819,116.7792756,320.1089885,54.85537553,0.0,152.7748748,1,0,0,0
11762.19416,50,3,3528.658248,0.0,319.6182967,1490.730114,928.8406151,346.8287002,375.135396,785.3915947,572.420304,779.3800994,223.02932,2412.161471,445.1532934,257.7131886,19.15447618,23.42590599,142.3068898,23.97969333,7.312104779,52.97146483,0,1,0,0
8521.795261,48,4,2556.538578,0.0,291.3313965,855.1855129,515.8562769,265.6499616,338.8422714,383.8169204,372.8532693,548.8400321,156.2580226,2236.623019,69.04213032,138.6780718,69.86674505,17.62813168,69.2351759,17.79098739,11.6704668,11.09803339,0,0,0,0
12245.14186,64,3,2449.028372,696.2498698,375.1845618,1499.616683,773.2047478,537.9997191,423.7936919,916.7924201,479.3388882,921.5758945,337.1291209,2835.227893,226.8848236,160.7948608,28.55562301,55.50979454,113.7613876,14.37779252,0.694309811,34.52398634,1,0,0,1
16045.90727,49,1,3209.181455,0.0,513.1028832,1904.34853,1111.514479,778.8552933,654.2934004,988.7543237,699.327732,868.1929541,414.3703167,4903.965906,280.2619662,129.1495536,197.176568,162.9417069,74.92252445,12.37487134,30.20006325,50.13512904,1,0,1,0
20754.11536,35,3,6226.234609,0.0,735.6936361,2256.126251,1630.05536,775.499408,901.3616808,982.9941039,942.6749115,2068.211556,498.479471,3736.784377,302.1300497,147.7704899,73.36320792,259.5524613,294.0553247,5.97987279,65.12258003,117.4338928,0,1,0,0
11775.40052,27,4,3532.620155,0.0,574.4913976,1627.925663,918.2018325,517.3226913,268.7362531,814.6612691,454.4223846,810.3472902,301.6240196,1955.047561,483.0333899,171.716161,61.05303355,17.96108604,178.4163401,1.090989142,2.019812108,21.01285064,0,1,0,0
7041.952701,39,2,1408.39054,0.0,151.2743465,742.2114241,470.0722674,327.4023587,208.6883064,416.6566588,275.9985216,426.1705519,123.6325913,2491.455134,77.13784074,40.54592035,94.36186358,27.4577743,32.65556591,9.569246392,0.516646029,13.18429038,1,1,0,0
30252.77052,21,3,9075.831157,0.0,1015.318876,4236.158309,2016.952215,824.8069757,1304.438996,1626.113355,1177.817409,1749.144404,484.7094332,6741.47939,1187.981072,164.4022911,192.2680739,168.5464256,299.7506342,9.202409059,60.81704286,48.47552413,0,0,0,1
9787.951122,54,2,1957.590224,0.0,230.6605535,1209.804484,763.2452372,379.3424887,352.2336287,543.248752,307.8736606,768.2451784,274.5437757,3001.163139,153.1640636,174.2074153,45.58726594,41.85684248,56.00175824,10.82721217,21.95583134,23.16744146,1,0,1,0
20055.67169,25,0,6016.701508,1788.684495,576.3084221,2266.604978,1314.224318,422.2958232,518.816583,874.559299,958.3509892,0.0,276.484366,5042.640912,615.2613671,291.1363216,108.1879035,91.2963896,58.86965306,16.1791642,0.0,70.75046836,0,0,1,0
9370.329466,25,1,1874.065893,0.0,232.3497429,1101.60042,612.2499394,329.5458411,214.3199068,485.5588841,448.3082831,689.9776024,203.8801633,3178.47279,187.9681508,33.58736882,19.97646325,14.48772671,57.79328928,7.898906145,21.06800231,17.01465683,1,0,0,0
25758.82353,36,0,7727.64706,4014.068935,874.1375903,3125.365778,1854.412875,917.0563912,1223.480966,1767.40083,1213.538262,0.0,762.5154837,2279.199362,186.0997504,312.8064214,175.7781384,310.9400594,396.4156263,29.91936915,0.0,46.47757628,0,1,0,0
33950.92896,26,1,10185.27869,0.0,1016.36124,4950.441553,2175.279696,854.6369878,923.2140879,1760.800877,1458.060001,2946.956724,1010.554063,6669.345042,509.0662239,292.8151334,223.5518216,46.21194373,278.6083661,47.07324165,79.43668641,76.35143809,0,1,0,0
12143.34177,62,2,2428.668353,0.0,392.3252984,1420.465485,618.7890839,436.2691499,464.9356418,944.716198,531.0957347,1007.0093,315.8402897,3583.227232,239.5232956,145.4804879,62.06173445,114.5555991,116.6897641,11.14762239,3.425870465,90.26810555,1,0,0,0
32858.27213,44,0,6571.654426,2997.469379,993.78349,4542.390708,2443.028046,1031.509338,674.7664235,1419.86491,1575.175398,0.0,532.1395119,10076.4905,257.7569069,263.6617859,282.5610655,102.3447772,157.626359,9.825636041,0.0,77.79312098,1,0,0,1
31787.5135,53,3,6357.5027,0.0,1578.568453,3965.954703,1622.61705,669.9573424,756.5562314,2166.720932,1482.462746,3128.014056,653.8007182,9405.358569,542.2164362,260.0098096,137.2318168,56.96116264,213.9507552,56.37659706,51.6462179,178.3076171,1,0,0,1
10833.32642,29,1,1624.998963,0.0,422.1192502,1511.461839,626.7968112,345.8262222,219.586972,775.5595645,371.9601671,662.7279651,243.126888,4029.161778,173.0307034,68.3792215,75.32701798,62.87611842,59.13501171,18.30762438,23.02339066,31.76530851,2,1,0,0
10453.7167,52,4,1568.057505,2038.69278,505.9639399,1269.915597,732.8688415,217.1549457,403.3008211,588.0237806,392.4077124,1040.173633,121.0089895,1576.148152,205.425527,43.3222914,50.4252946,60.71085693,61.08525135,14.87711148,37.41291281,25.72611236,2,0,0,1
5102.766445,48,2,1020.553289,924.6724227,102.8794101,637.72956,361.0343799,145.3265427,204.020602,397.2378347,181.8717884,351.1913719,78.34700272,697.9022414,174.760349,75.6829235,36.66424485,18.28238365,23.67966333,0.656153158,10.745596,19.72906459,1,0,1,0
5445.023147,60,0,1089.004629,955.3259828,156.9323186,723.5851933,411.8639513,119.1842733,125.3461122,347.4354412,200.0003907,0.0,76.70703841,1239.637816,130.3913579,45.08839117,11.92435027,15.67625362,25.5209862,3.272670834,0.0,19.38447354,1,0,0,1
13194.88149,48,4,2638.976297,1042.80784,403.0152151,1951.922171,712.706145,313.750861,524.019721,624.1350501,516.9913597,769.4716607,354.0717824,3343.013383,159.5065308,144.0951593,39.91249653,132.9534042,131.5686867,19.98340244,13.01497928,30.08141089,1,0,1,0
34381.88118,30,2,5157.282177,3120.753,1304.966726,3558.454134,1918.520638,1178.144909,1498.819682,1896.772674,1555.443532,1878.027545,363.6276847,10951.06848,1046.936961,239.8985948,274.2480863,342.1994911,286.4751012,0.250364859,24.79434618,47.33249594,2,0,0,1
33435.28515,60,1,5015.292772,0.0,1288.194607,3732.531438,2585.264072,1184.007046,945.0941163,2579.18685,1438.139095,2485.838664,836.2599473,11345.47654,677.8209693,614.4000668,59.46438608,74.12107161,595.0696312,22.16181048,9.494742711,54.69926078,2,0,0,0
25103.28744,56,0,7530.986231,0.0,917.8473397,3307.57924,1483.34945,956.9918958,746.321115,1474.113447,913.1791822,0.0,347.9767779,7424.942758,671.0397259,150.3228605,167.8102656,137.5178427,120.3951843,1.38555086,0.0,42.51799118,0,0,1,0
40299.18091,63,3,8059.836182,0.0,1298.03293,4287.297064,2958.075951,1134.836813,1687.98882,2569.366338,1733.903961,3535.546933,757.5086154,12276.7873,1164.196281,150.0531607,191.9677141,93.98853392,195.5044269,27.39909244,93.61105853,115.8288892,1,0,0,0
30280.94836,21,0,6056.189672,0.0,1316.941877,3631.622281,2340.521855,1294.621965,614.3047996,1406.929988,930.8275326,0.0,399.0555668,12289.93282,680.7824424,630.1795312,313.7192905,172.9759222,147.2309984,41.03487526,0.0,87.10744317,1,0,1,0
33043.13252,57,1,6608.626504,5555.787234,1450.749261,4307.470658,2119.90202,663.5505194,1449.913103,2162.004785,1406.953382,1853.674377,831.4812027,4633.019475,1155.917139,147.3424492,189.3198537,239.5037476,252.9190612,20.62602508,13.71653031,178.7239315,1,0,0,0
17992.32207,61,1,2698.848311,0.0,749.3597521,1933.440999,1110.042193,498.0443285,476.5438736,1221.93513,622.0883506,1458.515682,449.8238105,6773.679643,383.9323299,298.2423248,65.27709638,120.368057,156.5699182,19.5701856,66.2795902,26.60934934,2,0,0,1
21254.74352,58,3,4250.948703,1991.55987,660.2089655,2694.316482,1388.050771,496.3849106,546.8850188,1352.10687,814.0414218,1534.140501,319.3403297,5206.759672,787.7903774,165.5160128,75.44660408,44.53070719,373.6535528,22.2004222,35.66800305,60.03381652,1,0,0,1
10346.80851,26,3,1552.021276,0.0,489.4892508,1419.296758,619.2012928,313.0059147,278.356753,442.3743984,367.4040737,665.224067,183.6944479,4016.740274,331.2373941,76.60542497,38.20270484,80.44855121,130.7984808,5.703580939,24.46289765,14.2944429,2,1,0,0
16190.0713,19,1,4857.021389,1851.128441,550.500154,1656.40972,1238.599082,697.485098,743.514726,652.5014569,580.1088689,1433.403101,370.2545905,1559.14467,405.386402,370.901149,53.35905854,169.3299408,91.79380766,10.79119771,70.19277929,100.5681042,0,0,1,0
22701.35078,52,0,3405.202617,0.0,809.6446191,2465.565842,1462.477775,615.2387389,976.3965363,1209.870369,1013.353631,0.0,302.0155841,10441.58507,255.4538192,277.5884051,126.6697056,254.8880164,112.5624653,47.61964468,0.0,18.5491349,2,0,0,0
29002.52755,34,2,8700.758264,4271.501995,1396.564235,2991.268718,1732.142164,874.6607353,759.2579515,1271.817382,1258.767656,1898.408087,801.6978887,3045.682469,565.4889704,306.3185556,155.550656,88.30655081,282.7786754,3.026014639,86.12561662,86.51560831,0,0,0,1
25849.17813,21,1,5169.835625,0.0,1243.058451,3243.106172,1548.826043,989.1084759,822.2441313,1372.125646,1094.057595,2486.021493,657.980159,7222.814334,277.8526331,84.03123463,143.0019367,98.20786431,378.81964,38.03266223,5.996135237,129.349418,1,1,0,0
11048.19031,31,3,2209.638062,0.0,305.5175739,1566.63324,805.0964241,395.2833719,288.5005266,825.9150078,356.5415803,905.690342,128.5571859,3260.816996,299.7903057,75.22619525,68.45265491,70.8926239,211.5470706,2.653489465,33.85303584,24.81298759,1,1,0,0
17807.78388,58,0,3561.556776,2294.165919,633.5356128,2605.777681,1351.512937,740.9542848,828.8101413,1297.597362,674.154067,0.0,418.0663301,3401.652771,297.2777838,159.8461065,116.4476423,196.503171,110.172862,30.98193094,0.0,84.90028546,1,0,0,0
27692.87319,25,4,4153.930978,3279.285796,1133.104529,3513.037201,2149.752627,703.1771857,1035.370328,2064.122897,931.0409213,2152.914971,623.8412581,5953.294496,482.0972133,490.3645546,92.08705349,127.5874108,543.6403899,37.91464254,25.29712949,176.6258532,2,1,0,0
8154.697516,45,4,2446.409255,939.7800059,184.7994888,1207.11198,498.2866695,210.2232984,272.2833708,522.1964585,395.642265,815.1212324,234.2490426,428.5944491,75.19586717,81.99156202,49.63296761,24.09801573,104.8407164,13.33719483,12.27576855,66.37616203,0,0,0,1
7283.33741,20,0,1092.500611,0.0,218.7310834,1054.493963,487.5324864,205.39428,174.7028987,552.3541911,226.7639621,0.0,96.238552,3174.625382,271.2582525,57.10482753,49.51432815,34.83189169,124.1478215,8.455447445,0.0,5.461904893,2,0,0,0
28495.58097,31,1,5699.116194,0.0,575.0049199,3083.983752,1483.435042,816.778837,1272.673595,1844.634006,927.5145592,2696.908829,599.4535,9496.077736,386.6472662,342.2277815,92.47871611,326.7287128,281.4734379,36.30951281,6.723299253,33.48210327,1,1,0,0
11370.30224,36,1,3411.090672,0.0,497.9954869,1702.768721,828.5486536,363.7867588,304.4046164,490.9986459,414.1426499,942.6461906,234.9266972,2178.993148,85.61893437,51.75586766,18.22096634,44.45543528,48.11917456,11.34526869,20.42939584,20.23045823,0,0,0,1
17044.07841,18,0,5113.223524,0.0,576.8538583,2119.091382,1216.690807,661.7842259,564.951643,1329.019895,789.8794693,0.0,197.0975513,4475.486058,515.6569382,136.294112,74.451898,44.08441802,316.0453489,39.27396871,0.0,21.98249072,0,0,0,1
24006.61945,29,3,7201.985834,3021.729403,718.6867836,3438.370449,1899.959032,499.0454018,499.6047212,1480.098649,956.5252941,1428.632594,316.8208554,2545.160431,216.2417261,232.0327913,80.0112759,36.10337824,296.2814907,27.46145927,47.35406081,69.57485177,0,0,0,0
32431.53514,53,1,4864.73027,0.0,1021.780595,4132.005885,1819.286465,847.2867894,1071.767505,1886.860926,1344.027567,2001.93683,907.5001203,12534.35218,808.1747923,106.385917,127.9444675,140.680286,276.0921125,34.38151913,95.76479838,58.47192522,2,0,0,1
24372.31583,34,4,7311.694748,4124.000612,786.0642518,2796.945041,1278.857363,654.1774797,611.8961238,989.9992767,768.4011534,1347.438633,299.2963333,3403.544811,787.3129513,101.4497172,133.2238163,133.7215227,288.934097,14.02000106,7.140084025,16.46537935,0,0,1,0
15418.08248,64,0,3083.616496,0.0,560.5986745,2200.815771,1130.411514,701.1503634,352.678519,974.0653167,496.3080471,0.0,160.9209382,5757.516838,542.5846508,211.0063407,110.2763349,70.88157598,278.6326031,19.28000924,0.0,17.03777435,1,1,0,0
12594.03125,46,4,3778.209376,2043.271336,416.2723512,1824.801539,868.335532,448.3569853,396.0280017,516.8169794,388.4364932,1094.460254,356.3558668,462.6865393,350.9867675,121.6003542,71.00904305,59.37526455,146.0650101,11.66674406,51.44828333,31.21246434,0,0,0,1
12094.12224,20,1,3628.236672,0.0,456.3296033,1764.758586,661.9647025,288.5882274,439.2672031,754.1633463,596.7710021,698.8835273,192.4714695,2612.6879,437.4748413,193.7784429,45.6845237,44.19209256,226.0672155,18.54099052,14.99503777,45.7174978,0,0,0,0
19795.56255,27,2,5938.668766,0.0,610.7748537,2509.498032,1094.145568,529.6902776,665.4932293,839.7613235,883.7131293,1271.525245,447.9387575,5004.353372,457.4648068,63.38240163,146.6001839,85.19023116,222.2226079,2.683864278,19.6251983,36.51954223,0,1,0,0
3813.559868,63,0,572.0339802,562.9223465,157.5063022,381.9026211,212.3565269,176.2652554,127.207542,181.975964,187.9922257,0.0,68.55192554,1184.845179,44.88264964,57.82948925,28.47631682,29.08371616,37.17274082,4.071673899,0.0,17.45012866,2,1,0,0
42823.369,36,1,12847.0107,0.0,1978.606699,4548.345659,2871.203919,1991.462699,1474.813959,2512.790871,1487.13142,2410.596331,970.4859989,9730.92074,1246.949503,214.014635,308.2808329,123.6596072,451.2589286,17.64986419,30.74015104,57.51231569,0,0,0,0
29095.64061,21,1,8728.692183,5591.163544,653.5151743,3617.272951,1890.47352,985.3468161,1237.574247,1973.457191,1040.193264,2090.470476,776.7188948,510.7623476,1085.01354,487.057725,188.0040841,273.0901626,573.83162,27.3302148,52.08081885,164.8732467,0,1,0,0
9191.310296,29,0,1378.696544,516.8508644,401.0305095,1167.25104,688.8812321,444.8127689,413.3599033,397.211161,427.0165702,0.0,241.9590463,3114.240656,261.4226302,61.56499716,72.15490888,35.01394607,37.25630683,13.18515782,0.0,43.14902803,2,0,0,1
5040.251941,48,3,1008.050388,559.5773338,156.8978103,619.2613476,252.7071252,102.3846663,172.1862876,308.3268735,165.2948306,448.4930729,95.78291946,1151.289286,181.2186252,69.38952699,14.78308019,17.97240427,83.33879939,4.703344258,19.32345112,5.018855541,1,0,0,0
16871.39314,19,2,2530.708971,2552.424807,596.3680379,1808.243139,1042.023849,503.8611298,482.13038,1240.760438,816.451697,1032.17703,474.2400336,3792.003629,378.1458188,151.6504315,95.77920697,32.68490476,288.134594,13.1433663,44.99444201,42.68059422,2,1,0,0
18194.35616,18,0,2729.153425,0.0,654.5247439,2199.194486,1357.240097,839.8770264,818.1587575,912.4806631,564.3593211,0.0,279.0243653,7840.34328,616.9019824,221.6719514,174.3151669,79.00635767,151.1703198,18.91150257,0.0,30.532143,2,0,1,0
10395.06253,31,0,2079.012507,0.0,441.8085209,1551.337381,818.8496944,217.4214715,210.2008672,452.3002699,409.4886141,0.0,191.330714,4023.312494,265.14234,79.52132754,36.84928493,55.07261959,39.04234538,14.59862639,0.0,46.13332619,1,0,0,1
